ZNF213,ZKSCAN4,SCAND1,ZSCAN32,ZNF263,PGBD1,ZNF197,ZSCAN30,ZSCAN20,ZNF446,ZKSCAN3,ZSCAN23,ZNF174,ZNF444,ZSCAN21,ZNF394,ZBED9,ZNF24,ZSCAN16,ZNF232,ZSCAN18,ZNF397,ZKSCAN1,ZSCAN29,ZSCAN22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACP2,SLC9A6,RRAGB,OSTM1,KIAA0319L,ATP13A3,A2M,ABCC4,CD63,ATG9A,ENPP4,PTPRJ,CD58,ALCAM,CLCN3,LGALS8,CSPG4,CD47,PTPRK,LAMA4,PODXL,ANO6,KIAA1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDXP,CSTB,DENND3,CBR3,GCA,CBR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDE4DIP,KIF18B,CLIP2,SYBU,MAPRE1,CLASP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDOC,PUDP,PDXP,GLRX5,PGP,GPD1L,CHEK2,GALE,PHPT1,APRT,GSTO2,ATP1B1,ISYNA1,GORASP2,ALDOA,PGD,GLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN2A2,TMX4,BTN2A1,CNNM2,PTK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAND2,MON2,NF1,FASTKD1,PI4KA,HEATR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP2B1,GULP1,AP2A2,AP2A1,RALBP1,CLMN,REXO1,FCHO2,NUMB,PIK3C2A,KIF13A,MYO6,CALCOCO1,PJA2,STON2,REPS2,AAK1,SYNJ1,BMP2K,AP2M1,REPS1,AP2S1,MAGED4B,EPS15,SNX29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHMP2A,CHMP2B,VTA1,CHMP4B,VPS4B,SARAF,CHMP5,CAPN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXIP1,WDR5,KDM6A,FAM199X,ZXDC,KMT2D,KMT2B,ASH2L,KMT2A,ATN1,KANSL1,NCOA6,RERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAHCC1,ING1,BRMS1L,BRMS1,ING2,SUDS3,SAP30,SAP130,ARID4B,ARID4A,FOXK1,SIN3A,FAM60A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMB4,TTC29,ICK,CDK16,CEP120,AKIRIN2,CDK18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF2,RPL27A,RPS15A,RPS2,RPL3,TTC37,RPLP1,RPL10A,ATP5C1,RPL27,NACA2,SERBP1,H1F0,HIST1H1B,RPL30,RIOX2,RPL38,HADHA,CCDC124,IGF2BP1,H2AFX,MYH7B,RPS17,RPL37,CANX,RPL18A,EIF2S1,HIST1H1D,RRBP1,TSR1,EEF1G,BTF3,PES1,HNRNPU,RPS27,ATP5A1,SLC25A4,SND1,RPS27A,RPLP2,YBX3,RPL28,MEPCE,RPL24,NHP2,RPL22,RPL3L,FAU,EEF1B2,IGF2BP3,NAP1L1,SRPK2,RPL5,BAZ1B,RPF2,RPL19,RPS16,MTHFD1,NAT10,SRP14,NPM3,RBM34,RPL36,RPS4X,ATP5O,RPL13,HIST1H1E,G3BP1,RACK1,FBL,IFRD2,PUM3,RPL10,EIF3B,TUBA8,RPL35A,DDX47,YBX1,TUFM,HSP90AB1,EIF1AX,RPS8,RPS25,RPL12,RPS7,RRP15,RPS3A,NOP10,RPS15,RPL23A,RPL29,RPL35,RPS6,RPL14,RPL23,HSP90AA1,HNRNPC,RPS3,NCL,RPS23,RPL15,RPL26,RPSA,GRWD1,SLC25A3,SLC25A6,PA2G4,RPS9,MPG,NMNAT1,CALR,RPL6,RPS5,RPL18,UBA52,RPS11,RPL7,RPL21,NPM1,G3BP2,RPL4,PWP1,RPLP0,ZNF622,RPL37A,RPL39,RPS20,TRMT112,ZFP62,SLC25A5,USP10,RPS19,RPS10,RPL13A,NOL6,BYSL,RPL10L,RPL9,HIST1H1A,RPL36AL,DIMT1,SRPK1,SUPT16H,RPS18,RPS27L,SSB,PRR11,RPS13,EEF1A1,RPS21,RPS29,RPL8,NOP58,RPL32,NAP1L4,RPL7A,RPL11,RPL34,EBNA1BP2,NOLC1,EIF5B,RPL22L1,HIST1H1C,RPL31,RPS14,PABPC1,MTHFD1L,NSUN2,UTP20,RPS12,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAL3ST1,PSG11,PSG4,CHST8,CHCHD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNL4B,TUT1,PRPF3,CCDC84,PRPF4,TFIP11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIPC1,FUCA2,CS,PYGL,PNPO,MTERF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCK,CUBN,AACS,UGDH,AARS,UGP2,NAPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF3B2,SRRT,PRPF6,TPR,SLU7,CWF19L2,PSIP1,PRPF3,SF3A3,SNRNP40,PPIE,NUDT21,WBP11,USP39,CDC40,EIF2S2,PRPF31,CLASRP,PQBP1,USB1,PPM1G,SART1,SNU13,SNRPD2,CRNKL1,SF3B1,U2SURP,CPSF6,DHX15,SNRNP200,KPNB1,PRPF4,RBM25,DDX23,AQR,NTPCR,DDX17,SNRPD1,GPATCH1,DHX8,TCERG1,BCAS2,DGCR14,CDC73,PRPF40A,PPIL1,CD2BP2,SYF2,SF3A2,RAB43,CCDC12,PLRG1,DHX35,FAM32A,BUD31,RBM22,CWC15,PRPF19,SF3B3,CDC5L,RANBP2,SNRPA1,XAB2,THOC2,SF3A1,SNW1,EFTUD2,ISY1,PRPF8,CDK12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2S,ELMO3,USP6NL,RUSC1,RNF40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLR3H,GPN1,POLR3C,POLR3B,GPN3,POLR3F,POLR3E,POLR3G,POLR1C,POLR3A,CRCP,POLR3D,POLR3K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTYMK,DAZAP1,PRDX1,TTN,ALDH1L2,PRDX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHLPP2,USP46,WDR20,USP1,RAD51AP1,DMWD,WDR48,PHLPP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHKB,PHKA2,MPPED1,NR2F6,PHKG2,MPPED2,PHKA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP7D1,AUP1,TUBA1C,TUBB6,TIMM50,ATAD3A,PDE3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM118A,MAP3K15,MAP3K5,PDSS1,FAM160B1,TNFSF13B,MAP3K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GORASP1,TMED9,TMED1,TICAM2,TMED2,TMED10,TMED3,TMED5,TMED4,GOLGA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAL1,PTCD3,MRPS18B,IGF2BP2,MRPS27,MRPS10,MRPS28,MRPS25,MRPS18C,MRPS26,MRPS16,MRPS33,MRPS11,MRPS21,MRPS2,MRPS14,MRPS17,MRPS7,MRPS6,MRPS34,MRPS5,DAP3,MRPS9,MRPS35,MRPS31,MRPS24,MRPS23,MRPS22,MRPS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEX19,GALNT16,PEX16,EXOG,FAM174A,MUL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAP30BP,U2AF1L4,ANP32E,CDK11A,U2AF2,CCNL1,ANP32B,ANP32A,SERPINE1,PRPF4B,CDK11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSH6,PPIG,SRRT,TPR,THRAP3,SRSF7,MATR3,ACIN1,PNN,LUC7L,IWS1,IPO7,RBMXL1,ARGLU1,WBP11,LMNB1,DDX46,SRSF11,U2AF2,ZC3H18,SREK1,RBM39,SRSF1,SNRNP200,PRPF4B,RBM25,SRSF10,PPHLN1,CWC22,SRSF3,SRSF5,CDC73,PRPF40A,SRSF4,BCLAF1,SRRM1,TTC14,TRA2B,SPEN,LUC7L3,TRA2A,RNPS1,PUF60,SRSF2,SRSF9,SNRNP70,U2AF1L5,THOC2,SRRM2,EFTUD2,SRSF6,PRPF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD5,RBBP7,ZNF423,ZBTB7B,ASF1B,CCDC71,MTA2,GATAD2B,RBBP4,CHD3,CHD4,MBD2,USP15,KPNA3,KPNA4,NPAT,MTA3,ZBTB2,MBD3,HDAC2,MTA1,ZNF521,BCL11A,CDK2AP1,GATAD2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF2,RPL27A,RPS15A,RPS2,RPL3,TTC37,RPLP1,RPL10A,ATP5C1,RPL27,NACA2,SERBP1,H1F0,HIST1H1B,RPL30,RIOX2,RPL38,HADHA,CCDC124,IGF2BP1,H2AFX,MYH7B,EIF2S1,RPS17,RPL37,RPL18A,CANX,HIST1H1D,RRBP1,TSR1,EEF1G,BTF3,PES1,RPS27,HNRNPU,ATP5A1,SLC25A4,SND1,RPS27A,RPLP2,YBX3,RPL28,MEPCE,RPL24,NHP2,RPL22,RPL3L,FAU,IGF2BP3,EEF1B2,NAP1L1,SRPK2,RPL5,BAZ1B,RPF2,RPL19,MTHFD1,RPS16,NAT10,SRP14,NPM3,RPS4X,HIST1H1E,ATP5O,RPL13,RBM34,RPL36,G3BP1,RACK1,FBL,IFRD2,PUM3,RPL10,TUBA8,RPL35A,EIF3B,DDX47,YBX1,TUFM,HSP90AB1,EIF1AX,RPS8,RPS25,RPL12,RPS7,RRP15,RPS3A,RPS15,RPL35,NOP10,RPL29,RPL23A,RPS6,RPL14,RPL23,HSP90AA1,HNRNPC,RPS3,NCL,RPS23,RPL26,RPL15,RPSA,GRWD1,SLC25A6,SLC25A3,PA2G4,RPS9,MPG,NMNAT1,CALR,RPL6,RPS5,RPL18,UBA52,RPS11,RPL7,RPL21,NPM1,G3BP2,RPL4,PWP1,RPLP0,ZNF622,RPL37A,RPL39,RPS20,TRMT112,ZFP62,SLC25A5,USP10,RPS19,RPS10,NOL6,RPL13A,BYSL,RPL10L,RPL9,HIST1H1A,RPL36AL,DIMT1,SRPK1,SUPT16H,RPS18,RPS27L,PRR11,SSB,RPS13,EEF1A1,RPS21,RPS29,RPL8,NOP58,RPL32,NAP1L4,RPL7A,RPL11,EBNA1BP2,RPL34,NOLC1,EIF5B,PABPC1,RPL22L1,HIST1H1C,RPS14,RPL31,MTHFD1L,NSUN2,UTP20,RPS12,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB7A,TPX2,RILP,RAB5A,RAB5B,CHM,RAB5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
