structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
9065,91,9469,BS,"4","trochlear nucleus, right",1131763,93,110,107,1.7,-33.7,-21.3
9064,91,9461,BS,"4","trochlear nucleus, left",1131761,95,110,107,-0.5,-33.8,-21.3
9026,91,9453,BS,"SubCn","subcuneiform nucleus, right",1137245,88,110,107,7.3,-33.6,-21.3
9024,91,9445,BS,"CnF","cuneiform nucleus, right",1137246,89,110,109,6.2,-35.8,-21.1
9022,91,9437,BS,"SubCn","subcuneiform nucleus, left",1137000,101,110,107,-7.3,-33.9,-21.3
9020,91,9429,BS,"CnF","cuneiform nucleus, left",1137118,99,110,109,-5.0,-36.0,-21.1
9005,91,9421,BS,"CGMB","central gray substance of midbrain, right",1137110,92,110,109,2.8,-35.9,-21.1
9004,91,9413,BS,"CGMB","central gray substance of midbrain, left",1137109,95,110,109,-0.5,-35.9,-21.1
9054,14,5899,CX,"RN","red nucleus, left",1027922,102,94,101,-8.6,-26.7,-3.1
4400,14,5891,CX,"DTM","medial group of nuclei, left",1032328,95,80,94,-1.0,-18.4,12.7
4518,14,5875,CX,"Sb","subthalamic nucleus, left",1027923,107,91,100,-14.3,-25.6,0.3
4506,14,5859,CX,"R","reticular nucleus of thalamus, left",1027909,103,73,91,-10.1,-15.0,20.6
4432,14,5946,CX,"ILr","rostral group of intralaminar nuclei, left",1027907,97,83,95,-3.2,-19.6,9.3
4395,14,5930,CX,"DTA","anterior group of nuclei, left",1027817,96,75,91,-2.2,-14.9,18.3
4280,14,5922,CX,"HCd","head of caudate nucleus, left",1027943,101,72,90,-7.8,-13.8,21.7
4492,14,5914,CX,"ILc","caudal group of intralaminar nuclei, right",1026792,83,92,90,12.5,-14.3,-1.8
9057,14,5906,CX,"RN","red nucleus, right",1024745,81,96,91,14.8,-15.5,-6.4
4450,14,5898,CX,"DTA","anterior group of nuclei, right",1029381,83,75,85,12.3,-8.2,17.7
9078,14,5890,CX,"SNR","substantia nigra, pars reticulata, right",1023179,77,101,93,19.4,-17.8,-12.1
4512,14,5858,CX,"R","reticular nucleus of thalamus, right",1023214,73,93,92,23.8,-16.3,-2.8
4487,14,5945,CX,"ILr","rostral group of intralaminar nuclei, right",1024741,84,85,88,11.3,-11.8,6.2
4450,14,5929,CX,"DTA","anterior group of nuclei, right",1006552,82,75,85,13.4,-8.1,17.7
4342,13,5913,CX,"BLA","basolateral nucleus, left",1025857,119,98,92,-27.7,-17.4,-8.7
4258,13,5905,CX,"DG","dentate gyrus, left",1027911,119,104,92,-27.7,-17.6,-15.8
4257,13,5897,CX,"CA4","CA4 field, left",1029991,118,104,92,-26.6,-17.6,-15.8
4255,13,5889,CX,"CA2","CA2 field, left",1027904,117,100,92,-25.5,-17.4,-11.1
4254,13,5881,CX,"CA1","CA1 field, left",1027902,122,106,91,-31.0,-16.7,-18.2
4251,13,5873,CX,"S","subiculum, left",1027901,114,109,91,-22.0,-16.6,-21.8
4440,15,5844,CX,"LGd","dorsal lateral geniculate nucleus, left",1013101,120,93,107,-28.7,-33.6,-1.4
4281,15,5836,CX,"TCd","tail of caudate nucleus, left",1013102,127,95,108,-36.5,-34.9,-3.6
4258,15,5828,CX,"DG","dentate gyrus, left",1013074,117,97,108,-25.3,-34.7,-6.0
4257,15,5820,CX,"CA4","CA4 field, left",1013076,116,97,108,-24.2,-34.7,-6.0
4256,15,5812,CX,"CA3","CA3 field, left",1013075,118,97,108,-26.4,-34.8,-6.0
4254,15,5796,CX,"CA1","CA1 field, left",1013078,119,99,108,-27.5,-34.9,-8.3
4251,15,5788,CX,"S","subiculum, left",1013079,111,98,108,-18.6,-34.7,-7.1
4483,15,5865,CX,"DTP","posterior group of nuclei, right",1021056,74,93,103,22.8,-28.3,-1.7
4495,15,5780,CX,"LGd","dorsal lateral geniculate nucleus, right",1025432,72,95,104,25.1,-29.5,-3.9
4263,15,5772,CX,"CA1","CA1 field, right",1025433,73,100,105,24.0,-30.8,-9.7
9078,15,5764,CX,"SNR","substantia nigra, pars reticulata, right",1022195,84,95,104,11.6,-29.7,-4.0
9077,15,5851,CX,"SNC","substantia nigra, pars compacta, right",1022351,85,95,104,10.5,-29.7,-4.0
9057,15,5843,CX,"RN","red nucleus, right",1022103,87,91,102,8.2,-27.4,0.5
4495,15,5827,CX,"LGd","dorsal lateral geniculate nucleus, right",1011841,71,95,104,26.2,-29.4,-3.9
4285,15,5819,CX,"TCd","tail of caudate nucleus, right",1011835,62,99,105,36.3,-30.5,-8.5
4267,15,5811,CX,"DG","dentate gyrus, right",1011787,75,97,105,21.7,-30.7,-6.2
4266,15,5803,CX,"CA4","CA4 field, right",1011834,74,98,105,22.9,-30.7,-7.4
4265,15,5795,CX,"CA3","CA3 field, right",1011789,72,98,105,25.1,-30.7,-7.4
4264,15,5857,CX,"CA2","CA2 field, right",1011790,69,98,105,28.5,-30.6,-7.4
4263,15,5787,CX,"CA1","CA1 field, right",1011791,74,100,105,22.9,-30.8,-9.7
4260,15,5779,CX,"S","subiculum, right",1011792,81,99,105,15.0,-30.9,-8.6
4379,12,5771,CX,"LA","lateral nucleus, left",1004330,117,107,86,-25.5,-11.1,-19.9
4367,12,5763,CX,"COMA","cortico-medial group, left",1004329,106,102,86,-13.2,-10.7,-14.0
4351,12,5850,CX,"BMA","basomedial nucleus, left",1004328,110,103,86,-17.7,-10.9,-15.2
4295,14,5826,CX,"GPe","globus pallidus, external segment, left",1020997,119,90,99,-27.7,-24.7,1.4
4323,14,5818,CX,"Cl","claustrum, right",1012531,65,84,94,32.7,-18.0,8.0
4299,14,5810,CX,"GPi","globus pallidus, internal segment, right",1020982,71,90,92,26.0,-16.1,0.8
4298,14,5802,CX,"GPe","globus pallidus, external segment, right",1020987,69,91,93,28.2,-17.2,-0.3
4258,14,5786,CX,"DG","dentate gyrus, left",1007812,119,98,102,-27.6,-28.3,-7.7
4254,14,5849,CX,"CA1","CA1 field, left",1007815,122,99,102,-31.0,-28.4,-8.9
4251,14,5841,CX,"S","subiculum, left",1007816,114,99,103,-22.0,-29.3,-8.8
4285,14,5833,CX,"TCd","tail of caudate nucleus, right",1009753,62,104,94,36.2,-18.7,-15.5
4267,14,5825,CX,"DG","dentate gyrus, right",1009274,69,106,94,28.4,-18.9,-17.9
4266,14,5817,CX,"CA4","CA4 field, right",1009275,68,106,94,29.5,-18.9,-17.9
4265,14,5809,CX,"CA3","CA3 field, right",1009273,67,106,94,30.6,-18.9,-17.9
4264,14,5801,CX,"CA2","CA2 field, right",1009276,65,105,94,32.9,-18.8,-16.7
4263,14,5793,CX,"CA1","CA1 field, right",1009277,65,107,94,32.9,-18.9,-19.0
4260,14,5785,CX,"S","subiculum, right",1009278,73,108,94,23.9,-19.1,-20.2
4322,12,5769,CX,"Cl","claustrum, left",994827,122,90,91,-31.2,-16.0,0.6
4284,10,5089,CX,"HCd","head of caudate nucleus, right",978418,80,77,69,15.5,9.3,13.8
4013,10,4580,CX,"PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",978416,143,77,71,-55.1,5.9,13.9
4045,4,4602,CX,"orIFG","inferior frontal gyrus, orbital part, left",977483,128,81,34,-38.7,46.4,5.5
4042,8,5097,CX,"opIFG","inferior frontal gyrus, opercular part, left",993105,143,64,59,-55.4,19.5,28.0
4238,18,4851,CX,"CgGr-i","cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",997597,95,70,109,-0.9,-34.4,25.9
4143,20,5105,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",997874,135,75,143,-45.2,-72.4,23.4
4288,11,4914,CX,"Pu","putamen, left",992170,119,84,78,-28.1,-1.5,6.4
4142,14,4955,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",998472,146,97,102,-57.9,-28.8,-6.6
4145,20,4941,CX,"MTG-s","middle temporal gyrus, right, superior bank of gyrus",997850,44,81,136,56.7,-63.3,15.7
4031,12,5074,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",995242,117,41,79,-26.2,-0.9,57.1
4226,16,5147,CX,"CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",1011024,84,61,96,11.2,-19.6,35.3
4227,16,5155,CX,"CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",1011023,92,63,97,2.3,-20.9,33.0
4101,22,5165,CX,"SPL-s","superior parietal lobule, right, superior bank of gyrus",1011272,71,53,145,26.3,-72.5,49.5
4102,22,5173,CX,"SPL-i","superior parietal lobule, right, inferior bank of gyrus",1011271,67,67,146,30.9,-74.1,33.2
4092,16,5091,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",1010952,82,33,102,13.2,-25.0,68.8
4095,16,5146,CX,"PoG-pcs","postcentral gyrus, right, bank of the posterior central sulcus",1010595,58,40,105,40.2,-28.1,60.9
4109,16,5154,CX,"SMG-s","supramarginal gyrus, right, superior bank of gyrus",1010582,49,42,107,50.4,-30.2,58.7
4110,16,5162,CX,"SMG-i","supramarginal gyrus, right, inferior bank of gyrus",1010558,48,49,109,51.6,-32.6,50.7
4110,16,5170,CX,"SMG-i","supramarginal gyrus, right, inferior bank of gyrus",1010573,48,51,109,51.6,-32.7,48.4
4099,22,5110,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",1011441,117,63,147,-25.1,-76.0,37.9
4121,22,5126,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",1011355,108,69,145,-15.0,-73.8,30.7
4217,22,5150,CX,"SOG-s","superior occipital gyrus, right, superior bank of gyrus",1011531,50,71,148,50.0,-76.1,28.7
4196,22,5158,CX,"LiG-pest","lingual gyrus, right, peristriate",1011584,86,104,148,10.0,-78.1,-10.2
4204,22,5174,CX,"OTG-i","occipito-temporal gyrus, right, inferior bank of gyrus",1011583,78,99,149,18.9,-78.8,-4.2
4211,22,5182,CX,"IOG-i","inferior occipital gyrus, right, inferior bank of gyrus",1011562,62,100,149,36.9,-78.5,-5.4
4211,22,5095,CX,"IOG-i","inferior occipital gyrus, right, inferior bank of gyrus",1011563,60,101,149,39.1,-78.5,-6.5
4186,22,5103,CX,"Cun-pest","cuneus, left, peristriate",1011657,96,71,147,-1.5,-75.9,28.5
4187,22,5111,CX,"Cun-str","cuneus, left, striate",1011656,101,88,149,-6.9,-78.8,8.7
4288,12,5121,CX,"Pu","putamen, left",994822,115,83,90,-23.4,-14.5,8.7
4295,12,5129,CX,"GPe","globus pallidus, external segment, left",994820,109,87,87,-16.7,-11.3,3.7
4296,12,5137,CX,"GPi","globus pallidus, internal segment, left",994815,106,89,86,-13.3,-10.2,1.3
4099,20,5114,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",997833,121,43,134,-30.0,-61.1,60.1
4114,20,5130,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",997836,132,57,139,-42.1,-67.3,44.1
4149,14,5169,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",1007967,135,108,104,-45.4,-31.2,-19.3
4158,14,5177,CX,"FuG-its","fusiform gyrus, left, bank of the its",1007966,130,106,104,-39.8,-31.0,-17.0
4159,14,5090,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",1008009,124,112,104,-33.1,-31.1,-24.0
4164,14,5145,CX,"FuG-cos","fusiform gyrus, right, bank of cos",1009765,64,113,94,34.1,-19.1,-26.1
4247,14,5153,CX,"PHG-l","parahippocampal gyrus, right, lateral bank of gyrus",1009762,73,113,94,24.0,-19.3,-26.1
4143,16,5133,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",1011800,147,101,118,-58.8,-46.4,-9.7
4149,16,5141,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",1011809,133,105,116,-43.1,-44.1,-14.6
4151,16,5149,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",1011802,147,105,118,-58.7,-46.5,-14.4
4158,16,5157,CX,"FuG-its","fusiform gyrus, left, bank of the its",1011810,130,105,116,-39.7,-44.0,-14.6
4123,22,5094,CX,"Pcu-s","precuneus, right, superior lateral bank of gyrus",1011288,86,56,144,9.5,-71.8,45.9
4153,16,5101,CX,"ITG-its","inferior temporal gyrus, right, bank of the its",1011564,55,106,111,44.3,-37.2,-16.2
4162,16,5117,CX,"FuG-its","fusiform gyrus, right, bank of the its",1011529,58,107,111,40.9,-37.3,-17.3
4136,16,5172,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",1011437,152,85,115,-64.5,-42.6,8.8
4142,16,5180,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",1011433,155,90,116,-67.8,-43.9,3.0
4136,16,5093,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",1011443,150,85,115,-62.3,-42.5,8.8
4214,24,5159,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",1011996,101,71,161,-6.9,-91.2,29.9
4215,24,5167,CX,"SOG-i","superior occipital gyrus, left, inferior bank of gyrus",1012002,110,76,163,-17.0,-93.8,24.2
4145,16,5148,CX,"MTG-s","middle temporal gyrus, right, superior bank of gyrus",1011308,40,92,111,61.0,-36.4,0.3
4170,16,5156,CX,"TG","transverse gyri, right",1011354,58,76,109,40.6,-33.9,18.9
4139,16,5164,CX,"STG-i","superior temporal gyrus, right, inferior bank of gyrus",1011351,53,86,111,46.4,-36.4,7.4
4090,16,5108,CX,"PoG-pcs","postcentral gyrus, left, bank of the posterior central sulcus",1011247,130,50,109,-40.3,-34.2,49.4
4106,16,5116,CX,"SMG-s","supramarginal gyrus, left, superior bank of gyrus",1011246,147,53,111,-59.3,-36.9,46.1
4135,16,5132,CX,"STG-l","superior temporal gyrus, left, lateral bank of gyrus",1011244,154,69,114,-67.0,-40.9,27.5
4189,24,5096,CX,"Cun-pest","cuneus, right, peristriate",1012026,84,82,162,12.2,-92.4,17.1
4190,24,5104,CX,"Cun-str","cuneus, right, striate",1012025,95,89,161,0.0,-91.8,8.7
4196,24,5112,CX,"LiG-pest","lingual gyrus, right, peristriate",1012006,81,103,164,15.8,-95.4,-7.4
4015,16,5171,CX,"PrG-cs","precentral gyrus, left, bank of the central sulcus",1011105,113,33,103,-21.5,-26.7,68.8
4088,16,5092,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1011124,122,32,103,-31.6,-26.8,70.0
4089,16,5100,CX,"PoG-il","postcentral gyrus, left, inferior lateral aspect of gyrus",1011146,128,41,105,-38.2,-29.5,59.6
4186,24,5136,CX,"Cun-pest","cuneus, left, peristriate",1012033,106,86,161,-12.4,-91.9,12.2
4194,24,5152,CX,"LiG-str","lingual gyrus, left, striate",1012031,105,96,165,-11.1,-96.7,0.9
4207,24,5160,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",1012030,125,91,166,-33.6,-97.9,6.8
4208,24,5168,CX,"IOG-i","inferior occipital gyrus, left, inferior bank of gyrus",1012029,120,105,166,-27.8,-98.4,-9.6
4074,16,5115,CX,"PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",1011030,101,50,100,-7.9,-23.9,48.6
4077,16,5131,CX,"PCLa-i","paracentral lobule, anterior part, right, inferior bank of gyrus",1011027,82,59,97,13.4,-20.6,37.7
4193,22,5127,CX,"LiG-pest","lingual gyrus, left, peristriate",1011654,108,105,151,-14.6,-81.8,-11.1
4194,22,5135,CX,"LiG-str","lingual gyrus, left, striate",1011655,100,94,149,-5.8,-79.0,1.6
4197,22,5143,CX,"LiG-str","lingual gyrus, right, striate",1011658,85,84,147,10.9,-76.2,13.2
4226,8,4628,CX,"CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",991118,89,63,53,5.1,27.1,28.6
4890,2,4561,CX,"FP-s","frontal pole, left, superior aspect",980065,107,78,18,-15.4,64.4,7.5
4030,6,4689,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",984865,119,61,39,-28.8,41.9,29.6
4146,18,4805,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",997653,41,106,127,60.2,-54.4,-14.6
4014,16,5163,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1011104,99,27,103,-5.9,-26.2,75.9
4093,16,5099,CX,"PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",1010959,66,38,105,31.3,-28.2,63.2
4322,14,5834,CX,"Cl","claustrum, left",1015767,122,84,98,-31.2,-23.4,8.3
4342,12,5842,CX,"BLA","basolateral nucleus, left",1004527,112,105,86,-19.9,-11.0,-17.5
4267,13,7065,CX,"DG","dentate gyrus, right",1025587,71,106,91,26.1,-15.7,-18.2
4513,15,5835,CX,"ZI","zona incerta, right",1021042,82,93,103,13.8,-28.5,-1.7
4351,13,5921,CX,"BMA","basomedial nucleus, left",1025854,117,96,93,-25.5,-18.3,-6.3
4455,14,5937,CX,"DTM","medial group of nuclei, right",1024740,85,82,87,10.1,-10.6,9.7
4519,14,5874,CX,"Sb","subthalamic nucleus, right",1006537,76,98,92,20.4,-16.6,-8.7
4400,14,5938,CX,"DTM","medial group of nuclei, left",1027906,94,80,94,0.1,-18.4,12.7
4787,67,8261,CB,"Dt","dentate nucleus, right",1063998,83,122,128,13.3,-56.9,-33.3
4787,68,8269,CB,"Dt","dentate nucleus, right",1061779,87,113,133,8.8,-62.1,-22.3
4788,68,8277,CB,"Emb","emboliform nucleus, right",1061777,87,115,129,8.8,-57.8,-25.0
4790,68,8285,CB,"Glo","globose nucleus, right",1061776,87,120,132,8.8,-61.3,-30.6
4789,69,8293,CB,"Fas","fastigial nucleus, right",1062251,93,114,126,2.0,-54.6,-24.1
4782,71,8301,CB,"Dt","dentate nucleus, left",1066981,104,120,136,-10.2,-65.9,-30.2
4024,4,4801,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",983142,107,59,25,-15.5,57.5,30.6
4030,2,4625,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",976928,107,90,18,-15.3,63.9,-6.6
4891,2,4617,CX,"FPi","frontal pole, left, inferior aspect",976920,101,97,18,-8.5,63.7,-14.8
4143,12,4702,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",993005,140,110,88,-51.2,-13.9,-23.3
4151,12,4615,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",993006,140,114,88,-51.2,-14.0,-28.0
4154,12,4817,CX,"ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",992969,52,123,83,47.5,-7.3,-38.9
4154,12,4646,CX,"ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",992969,51,123,83,48.6,-7.3,-38.9
4162,12,4662,CX,"FuG-its","fusiform gyrus, right, bank of the its",992967,61,120,86,37.4,-10.6,-35.1
4155,12,4678,CX,"ITG-mts","inferior temporal gyrus, right, bank of mts",992975,52,115,83,47.4,-7.0,-29.5
4094,12,4685,CX,"PoG-il","postcentral gyrus, right, inferior lateral aspect of gyrus",992959,36,81,82,65.0,-4.2,10.4
4139,12,4693,CX,"STG-i","superior temporal gyrus, right, inferior bank of gyrus",992924,48,104,83,51.8,-6.4,-16.6
4173,12,4614,CX,"PLT","planum temporale, right",992926,46,95,84,53.9,-7.1,-5.9
4024,12,4669,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",992848,111,35,79,-19.5,-0.6,64.1
4027,12,4645,CX,"SFG-l","superior frontal gyrus, right, lateral bank of gyrus",992801,65,40,75,32.0,4.5,57.9
4033,12,4653,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",992800,62,42,76,35.4,3.4,55.7
4027,12,4661,CX,"SFG-l","superior frontal gyrus, right, lateral bank of gyrus",992805,64,38,75,33.1,4.6,60.3
4906,8,4684,CX,"TP-s","temporal pole, right, superior aspect",993197,70,112,56,26.8,22.3,-28.7
4048,8,4692,CX,"GRe","gyrus rectus, left",993213,104,101,54,-11.4,24.2,-16.0
4049,8,4700,CX,"GRe","gyrus rectus, right",993212,88,100,54,6.5,24.6,-14.8
4051,8,4613,CX,"MOrG","medial orbital gyrus, left",993214,112,101,54,-20.4,24.1,-16.0
4052,8,4621,CX,"MOrG","medial orbital gyrus, right",993211,81,97,54,14.3,24.8,-11.2
4031,8,4652,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",993103,141,62,59,-53.2,19.6,30.3
4079,8,4668,CX,"fro","frontal operculum, left",993106,126,79,57,-36.2,21.4,10.2
4063,8,4809,CX,"SCG","subcallosal cingulate gyrus, left",992922,97,93,54,-3.6,24.7,-6.6
4063,8,4636,CX,"SCG","subcallosal cingulate gyrus, left",992922,96,93,54,-2.5,24.7,-6.6
4064,8,4644,CX,"SCG","subcallosal cingulate gyrus, right",992919,92,92,54,2.0,24.8,-5.4
4024,8,4691,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",991120,106,41,50,-14.2,30.9,54.2
4030,8,4612,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",991119,107,46,51,-15.3,29.6,48.4
4223,8,4620,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",991115,101,66,47,-8.4,33.3,24.5
4033,8,4675,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",990469,74,53,53,21.8,27.8,40.4
4031,6,4697,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",984866,137,68,44,-48.8,35.8,21.8
4048,6,4642,CX,"GRe","gyrus rectus, left",983528,101,104,43,-8.1,36.2,-20.6
4049,6,4650,CX,"GRe","gyrus rectus, right",983537,87,104,41,7.5,38.6,-20.8
4052,6,4666,CX,"MOrG","medial orbital gyrus, right",983538,85,105,41,9.8,38.6,-22.0
4061,6,4674,CX,"LOrG","lateral orbital gyrus, right",983539,74,95,40,22.0,40.3,-10.3
4224,6,4682,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",983531,98,85,39,-5.0,41.3,1.4
4227,6,4690,CX,"CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",983534,90,90,40,4.0,40.2,-4.4
4898,6,4698,CX,"SRoG","superior rostral gyrus, left",983530,99,96,41,-6.0,38.7,-11.4
4901,6,4611,CX,"IRoG","inferior rostral gyrus, left",983529,101,98,41,-8.2,38.6,-13.7
4049,6,4627,CX,"GRe","gyrus rectus, right",984902,88,107,41,6.4,38.5,-24.3
4034,6,4610,CX,"MFG-i","middle frontal gyrus, right, inferior bank of gyrus",983522,54,76,41,44.2,40.4,12.2
4061,6,4634,CX,"LOrG","lateral orbital gyrus, right",983519,55,97,40,43.3,40.6,-12.6
4039,6,4635,CX,"trIFG","inferior frontal gyrus, triangular part, left",984938,129,85,44,-39.7,35.3,1.8
4039,6,4659,CX,"trIFG","inferior frontal gyrus, triangular part, left",984944,132,86,44,-43.0,35.2,0.6
4023,6,4649,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",982047,96,63,38,-3.0,43.3,27.1
4026,6,4657,CX,"SFG-m","superior frontal gyrus, right, medial bank of gyrus",982034,85,66,39,9.4,42.3,23.7
4033,6,4641,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",981936,70,59,39,26.1,42.9,32.0
4034,8,4825,CX,"MFG-i","middle frontal gyrus, right, inferior bank of gyrus",992896,56,67,53,42.1,27.6,24.0
4040,8,4833,CX,"trIFG","inferior frontal gyrus, triangular part, right",992895,58,70,54,39.9,26.3,20.5
4080,8,4841,CX,"fro","frontal operculum, right",992867,62,80,54,35.5,25.9,8.8
4274,8,4849,CX,"SIG","short insular gyri, right",992864,64,83,54,33.3,25.7,5.2
4088,12,4802,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",992898,151,58,88,-64.0,-12.0,37.9
4089,12,4810,CX,"PoG-il","postcentral gyrus, left, inferior lateral aspect of gyrus",992899,138,83,87,-49.2,-11.7,8.4
4166,12,4818,CX,"HG","Heschl's gyrus, left",992901,135,86,88,-45.8,-12.8,5.0
4172,12,4826,CX,"PLT","planum temporale, left",992900,143,86,88,-54.8,-13.0,5.0
4017,12,4857,CX,"PrG-prc","precentral gyrus, right, bank of the precentral sulcus",992760,55,52,80,43.4,-1.3,44.3
4018,12,4865,CX,"PrG-sl","precentral gyrus, right, superior lateral aspect of gyrus",993785,48,47,83,51.2,-4.2,50.5
4092,12,4881,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",992758,39,64,83,61.5,-4.7,30.5
4093,12,4889,CX,"PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",992757,35,65,83,66.0,-4.7,29.3
4015,18,4866,CX,"PrG-cs","precentral gyrus, left, bank of the central sulcus",997583,99,34,112,-5.7,-36.3,68.6
4073,18,4874,CX,"PCLa-s","paracentral lobule, anterior part, left, superior bank of gyrus",997594,94,38,111,0.0,-35.3,63.8
4074,18,4882,CX,"PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",997595,101,52,109,-7.8,-33.8,47.1
4087,18,4890,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",997582,100,32,112,-6.8,-36.2,70.9
4102,18,4842,CX,"SPL-i","superior parietal lobule, right, inferior bank of gyrus",997552,61,52,121,37.2,-46.1,48.3
4109,18,4850,CX,"SMG-s","supramarginal gyrus, right, superior bank of gyrus",997551,59,58,121,39.5,-46.3,41.3
4102,18,4858,CX,"SPL-i","superior parietal lobule, right, inferior bank of gyrus",997553,60,49,120,38.3,-44.9,51.8
4048,8,4629,CX,"GRe","gyrus rectus, left",993250,104,99,54,-11.4,24.3,-13.6
4045,6,4643,CX,"orIFG","inferior frontal gyrus, orbital part, left",984942,128,88,44,-38.5,35.2,-1.7
4248,12,4670,CX,"PHG-cos","parahippocampal gyrus, right, bank of the cos",992966,75,117,86,21.7,-10.7,-31.6
4178,12,4834,CX,"PLP","planum polare, left",992902,132,92,89,-42.4,-14.1,-2.0
4265,16,7376,CX,"CA3","CA3 field, right",1032337,80,99,108,16.2,-34.1,-8.3
4266,16,7384,CX,"CA4","CA4 field, right",1032338,81,100,108,15.1,-34.2,-9.4
4285,16,7305,CX,"TCd","tail of caudate nucleus, right",1042435,62,96,109,36.3,-34.8,-4.6
4286,16,7313,CX,"BCd","body of caudate nucleus, right",1042479,76,76,101,20.4,-25.5,18.1
4644,12,7335,CX,"ARH","arcuate nucleus of the hypothalamus, left",1036733,99,98,85,-5.4,-9.4,-9.4
4659,12,7343,CX,"ARH","arcuate nucleus of the hypothalamus, right",1036734,89,98,89,5.8,-13.5,-9.0
4256,16,7421,CX,"CA3","CA3 field, left",1025259,116,95,111,-24.2,-37.9,-3.3
4417,16,7477,CX,"DTLv","lateral group of nuclei, left, ventral division",1047902,109,76,102,-16.6,-27.2,18.2
4335,12,7366,CX,"ATZ","amygdalohippocampal transition zone, right",1009684,85,103,89,10.4,-13.7,-14.9
4573,12,7382,CX,"PVH","paraventricular nucleus of the hypothalamus, left",1036730,95,89,84,-1.0,-7.8,1.1
4604,12,7390,CX,"PVH","paraventricular nucleus of the hypothalamus, right",1036736,92,88,83,2.3,-6.7,2.2
4596,12,7303,CX,"LHA","lateral hypothalamic area, anterior region, left",1036731,99,92,85,-5.5,-9.1,-2.3
4627,12,7311,CX,"LHA","lateral hypothalamic area, anterior region, right",1036737,89,90,85,5.7,-8.9,0.0
4598,12,7319,CX,"AHA","anterior hypothalamic area, left",1045386,98,93,85,-4.3,-9.1,-3.5
4629,12,7327,CX,"AHA","anterior hypothalamic area, right",1045385,91,92,87,3.5,-11.2,-2.1
4637,12,7359,CX,"VMH","ventromedial hypothalamic nucleus, left",1036732,99,96,85,-5.4,-9.3,-7.0
4652,12,7367,CX,"VMH","ventromedial hypothalamic nucleus, right",1036735,90,95,89,4.7,-13.4,-5.4
4382,12,7334,CX,"LA","lateral nucleus, right",1009486,69,110,86,28.3,-10.4,-23.4
